id,market,ticker,start,end
3243,Will a @realDonaldTrump tweet mention 'Jared' by noon May 15?,JARED.RDT.051517,2017-05-07T20:00:00Z,2017-05-15T12:22:06Z
3262,Will Huckabee Sanders mention Nixon by May 12?,NIXON.SHS.051217,2017-05-09T20:00:00Z,2017-05-14T09:34:56Z
3257,Will Spicer mention Nixon by May 12?,NIXON.SPICER.051217,2017-05-09T20:00:00Z,2017-05-14T09:33:55Z
3246,Will Spicer mention DNC by May 12?,DNC.SPICER.051217,2017-05-07T20:00:00Z,2017-05-14T09:32:54Z
3241,What will Trump's RCP average job approval be at end of day May 12?,TA.051217,2017-05-04T20:00:00Z,2017-05-13T08:34:27Z
3240,Will Trump's Gallup approval be 42% or higher for May 9 - 11?,GALLUP.051217,2017-05-04T20:00:00Z,2017-05-12T13:25:06Z
3239,How many tweets will @vp post from noon May 5 to noon May 12?,VPTWEET.051217,2017-05-05T08:00:00Z,2017-05-12T12:14:03Z
3252,Will the Senate confirm Robert Lighthizer as U.S. Trade Representative by 5/11?,LIGHTHIZER.501117,2017-05-08T20:00:00Z,2017-05-11T15:25:35Z
3234,Will a @realDonaldTrump tweet mention 'Le Pen' by noon May 11?,LEPEN.RDT.051117,2017-05-03T20:00:00Z,2017-05-11T12:16:31Z
3230,How many tweets will @realDonaldTrump post from noon May 3 to noon May 10?,RDTS.051017,2017-05-03T08:00:00Z,2017-05-10T12:08:06Z
3172,Who will be elected Omaha mayor in 2017?,OMAHA.2017,2017-04-12T20:00:00Z,2017-05-10T08:35:54Z
3242,Will Spicer mention Yates by May 12?,YATES.SPICER.051217,2017-05-07T20:00:00Z,2017-05-09T20:34:42Z
3064,Who will win the South Korean presidential election?,PRES.ROK.2017,2017-03-12T20:00:00Z,2017-05-09T13:22:34Z
3228,How many tweets will @potus post from noon May 2 to noon May 9?,POTUS.050917,2017-05-02T08:00:00Z,2017-05-09T12:22:31Z
3221,What will 'Right Direction' poll at on May 8?,DIR.050817,2017-04-30T20:00:00Z,2017-05-09T00:25:14Z
3222,What will congressional job approval be on May 8?,CA.050817,2017-04-30T20:00:00Z,2017-05-09T00:24:13Z
3224,Will the federal government be shut down on May 8?,SHUTDOWN.050817,2017-04-30T20:00:00Z,2017-05-09T00:23:12Z
3229,"Will Americans' interest in tax reform, border wall, or AHCA be highest on Google Trends for May 8?",GOOGLE.050817,2017-05-01T20:00:00Z,2017-05-09T00:22:11Z
3245,Will Yates mention 'travel ban' in Monday's Senate hearing?,YATES.050817,2017-05-07T20:00:00Z,2017-05-08T16:24:01Z
3223,Will a @realDonaldTrump tweet mention 'libel' by noon May 8?,LIBEL.RDT.050817,2017-04-30T20:00:00Z,2017-05-08T12:59:57Z
3204,What percentage of the popular vote will Marine Le Pen win?,LEPEN.FR17,2017-04-25T20:00:00Z,2017-05-07T21:08:41Z
3203,What will turnout be for the 2nd round French presidential election?,TURN2.FR17,2017-04-24T20:00:00Z,2017-05-07T21:07:13Z
3205,What will the margin of victory be in the French presidential election 2nd round?,MOV.FR17,2017-04-25T20:00:00Z,2017-05-07T20:27:09Z
2449,Who will be elected president of France in 2017?,PRES.FRANCE.2017,2016-08-31T20:00:00Z,2017-05-07T15:12:48Z
3217,What will Trump's RCP average job approval be at end of day May 5?,TA.050517,2017-04-27T20:00:00Z,2017-05-06T09:36:48Z
3218,Will Trump's Gallup approval be 40% or higher for May 2 - 4?,GALLUP.050517,2017-04-27T20:00:00Z,2017-05-05T13:14:23Z
3216,How many tweets will @vp post from noon Apr. 28 to noon May 5?,VPTWEET.050517,2017-04-28T08:00:00Z,2017-05-05T12:18:21Z
3238,How many Yea votes will be cast in a House vote on passage of the American Health Care Act on May 4?,YEAS.AHCA.050417,2017-05-03T20:00:00Z,2017-05-04T14:47:54Z
3233,Will House Democrats need to help pass AHCA by 5/6?,DEM.AHCA.050617,2017-05-02T20:00:00Z,2017-05-04T14:46:52Z
3215,Will the House of Representatives pass the American Health Care Act by May 12?,AHCA.HOUSE.050217,2017-04-27T20:00:00Z,2017-05-04T14:45:51Z
3210,Will a @realDonaldTrump tweet mention 'aluminum' by noon May 4?,ALUM.RDT.050417,2017-04-26T20:00:00Z,2017-05-04T12:43:46Z
3227,Will Comey mention Flynn in Wednesday's Senate hearing?,COMEY.050317,2017-05-01T20:00:00Z,2017-05-03T20:49:38Z
3226,Will Spicer mention NAFTA in next briefing?,SPICER.050217,2017-05-01T20:00:00Z,2017-05-03T20:48:37Z
3206,How many tweets will @realDonaldTrump post from noon Apr. 26 to noon May 3?,RDTS.042617,2017-04-26T08:00:00Z,2017-05-03T12:11:28Z
3201,Will a @realDonaldTrump tweet mention 'Korea' by noon May 2?,KOREA.RDT.050217,2017-04-24T20:00:00Z,2017-05-02T12:38:57Z
3199,How many tweets will @potus post from noon Apr. 25 to noon May 2?,POTUS.050217,2017-04-25T08:00:00Z,2017-05-02T12:37:57Z
3173,"Will Americans' interest in Syria, Russia, or North Korea be highest on Google Trends for Apr. 30?",GOOGLE.043017,2017-04-26T20:00:00Z,2017-05-02T12:36:50Z
3198,What will 'Right Direction' poll at on May 1?,DIR.050117,2017-04-23T20:00:00Z,2017-05-02T08:14:45Z
3197,What will congressional job approval be on May 1?,CA.050117,2017-04-23T20:00:00Z,2017-05-02T08:13:44Z
3121,Will the federal government be shut down on May 1?,SHUTDOWN.050117,2017-03-29T20:00:00Z,2017-05-02T08:12:42Z
3130,Will Mike Flynn be granted immunity by Apr. 30?,FLYNN.IMMUNITY.043017,2017-03-30T20:00:00Z,2017-05-01T09:41:15Z
3110,"Will Reince Priebus be White House chief of staff on Apr. 30, 2017?",PRIEBUS.WHCOS.APR2017,2017-03-26T20:00:00Z,2017-05-01T09:40:14Z
3068,"Who will be Senate-confirmed Secretary of Agriculture on Apr. 30, 2017?",AGSEC.043017,2017-03-12T20:00:00Z,2017-05-01T09:39:13Z
3065,"Will Sean Spicer be White House press secretary on Apr. 30, 2017?",SPICER.WHPS.043017,2017-03-12T20:00:00Z,2017-05-01T09:38:12Z
3043,Will Jeff Sessions be Attorney General on April 30?,SESSIONS.AG.043017,2017-03-01T19:00:00Z,2017-05-01T09:37:11Z
2935,"Will the Italian government call for early elections by April 30, 2017?",ELEC.ITALY.043017,2017-01-31T19:00:00Z,2017-05-01T09:36:09Z
2919,What will Trump's RCP average job approval be at end of day April 30?,TRUMPAPPR.043017,2017-01-26T19:00:00Z,2017-05-01T09:35:09Z
3133,How much will Obama's 2008 DNC speech sell for at auction in April?,BHOSPEECH,2017-04-02T20:00:00Z,2017-04-30T09:44:42Z
3038,Will Mike Pence attend the WHCA dinner?,PENCE.WHCD.042917,2017-02-28T19:00:00Z,2017-04-30T08:19:38Z
3037,Will Trump attend the WHCA dinner?,TRUMP.WHCD.042917,2017-02-28T19:00:00Z,2017-04-30T08:18:37Z
2914,Will Trump meet with Mexican President Peña Nieto in his first 100 days?,PENANIETO.TRUMP100D,2017-01-25T19:00:00Z,2017-04-30T08:17:35Z
2884,Will Trump veto legislation in his first 100 days?,VETO.TRUMP100D,2017-01-17T19:00:00Z,2017-04-30T08:16:34Z
2855,Will Trump meet with Queen Elizabeth II in his first 100 days?,QEII.TRUMP100D,2017-01-04T19:00:00Z,2017-04-30T08:15:33Z
2751,Will Donald Trump travel to Russia in his first 100 days?,RUSSIA.TRUMP100D,2016-11-15T19:00:00Z,2017-04-30T08:14:33Z
2750,Will there be a Putin-Trump meeting in U.S. in Trump's first 100 days?,PUTIN.TRUMP100D,2016-11-15T19:00:00Z,2017-04-30T08:13:31Z
2685,Will the next U.S. president be impeached in the first 100 days?,45.IMPEACH.042917,2016-10-28T20:00:00Z,2017-04-30T08:12:27Z
3195,What will Trump's RCP average job approval be at end of day April 28?,TA.042817,2017-04-20T20:00:00Z,2017-04-29T09:47:59Z
3193,Will the House of Representatives pass the American Health Care Act by Apr. 28?,AHCA.HOUSE.042817,2017-04-20T20:00:00Z,2017-04-29T09:46:56Z
3029,Will Turkish voters pass a constitutional referendum in April 2017?,TURKEY.REFERENDUM.APR2017,2017-02-26T19:00:00Z,2017-04-28T21:08:42Z
3194,Will Trump's Gallup approval be 43% or higher for April 25 - 27?,GALLUP.042817,2017-04-20T20:00:00Z,2017-04-28T13:36:35Z
3196,How many tweets will @vp post from noon Apr. 21 to noon Apr. 28?,VPTWEET.042817,2017-04-21T08:00:00Z,2017-04-28T12:58:33Z
3208,Will Spicer mention sanctuary cities in next press briefing?,SPICER.042617,2017-04-25T20:00:00Z,2017-04-26T16:56:44Z
3192,How many tweets will @potus post from noon Apr. 19 to noon Apr. 26?,POTUS.042617,2017-04-19T20:00:00Z,2017-04-26T12:22:39Z
3187,Will a @realDonaldTrump tweet mention 'shutdown' by noon April 26?,SHUTDOWN.TRUMPTWEET.042617,2017-04-18T20:00:00Z,2017-04-26T12:21:34Z
3186,How many tweets will @realDonaldTrump post from noon Apr. 19 to noon Apr. 26?,TRUMPTWEETS.042617,2017-04-19T08:00:00Z,2017-04-26T12:20:33Z
3200,Will Spicer mention shutdown in next press briefing?,SPICER.042517,2017-04-24T20:00:00Z,2017-04-25T18:19:10Z
3184,How many tweets will @potus post from noon Apr. 18 to noon Apr. 25?,POTUSTWEETS.042517,2017-04-18T08:00:00Z,2017-04-25T12:24:03Z
3183,Will a @realDonaldTrump tweet mention 'Pence' by noon April 25?,PENCE.TRUMPTWEET.042517,2017-04-17T20:00:00Z,2017-04-25T12:23:01Z
3180,What will congressional job approval be on April 24?,CONGAPPR.042417,2017-04-16T20:00:00Z,2017-04-25T09:41:57Z
3181,What will 'Right Direction' poll at on April 24?,DIRECTION.042417,2017-04-16T20:00:00Z,2017-04-25T09:40:55Z
3162,Will Emmanuel Macron finish in the top two in the first-round French presidential election in 2017?,MACR.TOP2.FRANCE.2017,2017-04-09T20:00:00Z,2017-04-24T08:58:29Z
3161,Will Marine Le Pen finish in the top two in the first-round French presidential election in 2017?,LEPE.TOP2.FRANCE.2017,2017-04-09T20:00:00Z,2017-04-24T08:57:28Z
3160,Will Jean-Luc Mélenchon finish in the top two in the first-round French presidential election in 2017?,MELE.TOP2.FRANCE.2017,2017-04-09T20:00:00Z,2017-04-24T08:56:27Z
3159,Will François Fillon finish in the top two in the first-round French presidential election in 2017?,FILL.TOP2.FRANCE.2017,2017-04-09T20:00:00Z,2017-04-24T08:55:26Z
3120,What will the margin of victory be in the French presidential election 1st round?,MOV.FRANCE1.2017,2017-03-28T20:00:00Z,2017-04-24T08:54:25Z
2947,Who will win the most votes in the first-round French presidential election in 2017?,1RD.PRES.FRANCE.2017,2017-02-05T19:00:00Z,2017-04-24T08:53:22Z
3190,Will Spicer mention O'Reilly in Apr. 20 or Apr. 21 press briefing?,SPICER.042117,2017-04-19T20:00:00Z,2017-04-23T09:50:50Z
3175,What will Trump's RCP average job approval be at end of day April 21?,TRUMPAPPR.042117,2017-04-13T20:00:00Z,2017-04-22T09:59:27Z
3176,Will Trump's Gallup approval be 40% or higher for April 18 - 20?,GALLUP.042117,2017-04-13T20:00:00Z,2017-04-21T13:29:03Z
3177,How many tweets will @vp post from noon Apr. 14 to noon Apr. 21?,VPTWEETS.042117,2017-04-14T08:00:00Z,2017-04-21T12:40:01Z
3182,Will Spicer mention Brexit in Apr. 18 or Apr. 19 press briefing?,BREXIT.SPICER.041917,2017-04-17T20:00:00Z,2017-04-21T08:37:53Z
3170,Will the 2017 special election in Georgia's 6th District be won outright in the first round?,PWIN.GA06.2017,2017-04-11T20:00:00Z,2017-04-20T19:02:40Z
3168,Will a @realDonaldTrump tweet mention 'Carter' by noon April 19?,CARTER.TRUMPTWEET.041917,2017-04-11T20:00:00Z,2017-04-19T12:47:09Z
3167,How many tweets will @realDonaldTrump post from noon Apr. 12 to noon Apr. 19?,TRUMPTWEETS.041917,2017-04-12T08:00:00Z,2017-04-19T12:46:08Z
3179,Will a @realDonaldTrump tweet mention 'tax' on April 18?,TAX.TRUMPTWEET.041817,2017-04-16T20:00:00Z,2017-04-19T10:41:59Z
3169,Will the margin of victory in the 2017 special election primary in Georgia's 6th District be at least 20%?,PMOV.GA06.2017,2017-04-11T20:00:00Z,2017-04-19T10:40:59Z
3185,Who will place 2nd in the 1st round 2017 special election in Georgia's 6th Congressional District?,2ND.GA06.2017,2017-04-17T20:00:00Z,2017-04-19T10:39:58Z
2666,Who will win the 2017 Ecuadorian presidential election?,PRES.ECUADOR.2017,2016-10-25T20:00:00Z,2017-04-19T10:38:56Z
3163,How many tweets will @potus post from noon Apr. 11 to noon Apr. 18?,POTUSTWEETS.041817,2017-04-11T08:00:00Z,2017-04-18T13:48:34Z
3164,Will a @realDonaldTrump tweet mention 'Vinson' by noon April 18?,VINSON.TRUMPTWEET.041817,2017-04-10T20:00:00Z,2017-04-18T13:47:29Z
3157,What will 'Right Direction' poll at on April 17?,DIRECTION.041717,2017-04-09T20:00:00Z,2017-04-18T09:22:24Z
3158,What will congressional job approval be on April 17?,CONGAPPR.041717,2017-04-09T20:00:00Z,2017-04-18T09:21:23Z
3178,Will Spicer mention audits in Apr. 17 or Apr. 18 press briefing?,AUDIT.SPICER.041817,2017-04-13T20:00:00Z,2017-04-17T17:50:06Z
3171,Will Spicer mention Bannon in Apr. 13 or Apr. 14 press briefing?,BANNON.SPICER.041417,2017-04-12T20:00:00Z,2017-04-16T10:27:35Z
3101,What will Trump's RCP average foreign policy approval be at end of day April 15?,FPAPPR.041517,2017-03-22T20:00:00Z,2017-04-16T10:26:35Z
3100,What will Trump's RCP average economic approval be at end of day April 15?,ECONAPPR.041517,2017-03-22T20:00:00Z,2017-04-16T10:25:33Z
3078,Will a House committee subpoena wiretap evidence by Apr. 15?,WIRETAP.SUBPOENA.041517,2017-03-15T20:00:00Z,2017-04-16T10:24:31Z
3153,What will Trump's RCP average job approval be at end of day April 14?,TRUMPAPPR.041417,2017-04-06T20:00:00Z,2017-04-15T07:51:04Z
3152,Will Trump's Gallup approval be 41% or higher for April 11 - 13?,GALLUP.041417,2017-04-06T20:00:00Z,2017-04-14T14:33:44Z
3154,How many tweets will @vp post from noon Apr. 7 to noon Apr. 14?,VPTWEETS.041417,2017-04-07T08:00:00Z,2017-04-14T12:13:41Z
3165,Will Spicer mention Bentley in Apr. 11 or Apr. 12 press briefing?,BENTLEY.SPICER.041217,2017-04-10T20:00:00Z,2017-04-14T09:05:34Z
3143,Will a @realDonaldTrump tweet mention “CNN' by noon April 12?,CNN.TRUMPTWEET.041217,2017-04-04T20:00:00Z,2017-04-12T12:13:50Z
3142,How many tweets will @realDonaldTrump post from noon Apr. 5 to noon Apr. 12?,TRUMPTWEETS.041217,2017-04-05T08:00:00Z,2017-04-12T12:12:49Z
2896,Which party will win the 2017 House of Representatives special election in Kansas' 4th district?,KS04.2017,2017-01-19T19:00:00Z,2017-04-12T06:13:39Z
3139,How many tweets will @potus post from noon Apr. 4 to noon Apr. 11?,POTUSTWEETS.041117,2017-04-04T08:00:00Z,2017-04-11T12:15:19Z
3138,Will a @realDonaldTrump tweet mention “unmask' by noon April 11?,UNMASK.TRUMPTWEET.041117,2017-04-03T20:00:00Z,2017-04-11T12:14:13Z
3135,What will congressional job approval be on April 10?,CONGAPPR.041017,2017-04-02T20:00:00Z,2017-04-11T07:31:07Z
3134,What will 'Right Direction' poll at on April 10?,DIRECTION.041017,2017-04-02T20:00:00Z,2017-04-11T07:30:05Z
3156,Will Spicer mention McFarland in Apr. 10 press briefing?,KTM.SPICER.041017,2017-04-09T20:00:00Z,2017-04-10T19:33:52Z
3118,Will the 4th Circuit take up the travel ban case en banc by June 30?,ENBANC.TRAVELBAN.063017,2017-03-28T20:00:00Z,2017-04-10T19:27:52Z
3148,Will Spicer mention North Korea in Apr. 7 press briefing?,NK.SPICER.040717,2017-04-05T20:00:00Z,2017-04-09T09:23:01Z
3147,Will Spicer mention Bannon in Apr. 7 press briefing?,BANNON.SPICER.040717,2017-04-05T20:00:00Z,2017-04-09T09:22:01Z
3126,Will the House of Representatives pass the American Health Care Act by Apr. 7?,AHCA.PASSHOUSE.040717,2017-03-29T20:00:00Z,2017-04-08T07:25:35Z
3105,What will Trump's RCP average job approval be at end of day April 7?,TRUMPAPPR2.040717,2017-03-30T20:00:00Z,2017-04-08T07:24:34Z
3066,How many Yea votes will Neil Gorsuch receive in a full Senate confirmation vote in April?,YEA.GORSUCH.APR2017,2017-03-13T20:00:00Z,2017-04-07T13:33:12Z
2198,Who will be the next confirmed Supreme Court justice?,SCOTUS.NEXTJUSTICE,2016-06-07T20:00:00Z,2017-04-07T13:31:57Z
2952,Will Heidi Heitkamp vote to confirm Neil Gorsuch for the Supreme Court by Apr. 30?,HEIT.GORSUCH.043017,2017-02-06T19:00:00Z,2017-04-07T13:30:09Z
2951,Will Joe Donnelly vote to confirm Neil Gorsuch for the Supreme Court by Apr. 30?,DONN.GORSUCH.043017,2017-02-06T19:00:00Z,2017-04-07T13:29:08Z
2950,Will Jon Tester vote to confirm Neil Gorsuch for the Supreme Court by Apr. 30?,TEST.GORSUCH.043017,2017-02-06T19:00:00Z,2017-04-07T13:28:07Z
2949,Will Claire McCaskill vote to confirm Neil Gorsuch for the Supreme Court by Apr. 30?,MCCA.GORSUCH.043017,2017-02-06T19:00:00Z,2017-04-07T13:27:07Z
2708,"Will the Senate confirm any SCOTUS nominee between Jan. 20 and July 31, 2017?",SCOTUS.ANYCONFIRM.073116,2016-11-02T20:00:00Z,2017-04-07T13:26:06Z
3057,Will Angus King vote to confirm Neil Gorsuch for the Supreme Court by Apr. 30?,KING.GORSUCH.043017,2017-03-07T19:00:00Z,2017-04-07T13:25:03Z
3140,Will Neil Gorsuch receive a full Senate confirmation vote by April 7?,VOTE.GORSUCH.040717,2017-04-03T20:00:00Z,2017-04-07T13:24:03Z
3131,Will Trump's Gallup approval be 38% or higher for April 4 - 6?,GALLUP.040717,2017-03-30T20:00:00Z,2017-04-07T13:23:01Z
3128,How many tweets will @vp post from noon Mar. 31 to noon Apr. 7?,VPTWEETS.040717,2017-03-30T08:00:00Z,2017-04-07T13:11:58Z
3151,Will Trump beat Obama's lowest unemployment rate for March 2017?,UNEMP.MAR2017,2017-04-05T20:00:00Z,2017-04-07T08:53:48Z
3137,Will Spicer mention Rice in Apr. 5 press briefing?,RICE.SPICER.040517,2017-04-03T20:00:00Z,2017-04-07T08:17:46Z
2733,Will the Senate invoke the nuclear option for SCOTUS nominees by end of 2017?,NUCLEAR.SCOTUS.2017,2016-11-20T19:00:00Z,2017-04-06T13:02:27Z
3098,Who will win the 2017 Serbian presidential election?,SERBIA.2017,2017-03-22T20:00:00Z,2017-04-06T07:39:16Z
2778,Who will be elected St. Louis mayor in 2017?,MAYOR.STLOUIS.2017,2016-11-22T19:00:00Z,2017-04-05T14:43:59Z
3117,Will a @realDonaldTrump tweet mention “Brexit” by noon April 5?,BREXIT.TRUMPTWEET.040517,2017-03-28T20:00:00Z,2017-04-05T12:37:55Z
3116,How many tweets will @realDonaldTrump post from noon Mar. 29 to noon Apr. 5?,TRUMPTWEETS.040517,2017-03-29T08:00:00Z,2017-04-05T12:36:55Z
2926,Will anyone win a majority in the 2017 special election primary for California's 34th Congressional District?,MAJ.PRMRY.CA34.2017,2017-01-29T19:00:00Z,2017-04-05T07:07:45Z
2924,Who will receive the most votes in the 2017 special election primary for California's 34th Congressional District?,PRMRY.CA34.2017,2017-01-29T19:00:00Z,2017-04-05T07:06:45Z
3035,Will the US trade deficit for February 2017 be $46.0 billion or higher?,TRADEDEF.FEB2017,2017-03-06T19:00:00Z,2017-04-04T14:48:28Z
3112,How many tweets will @potus post from noon Mar. 28 to noon Apr. 4?,POTUSTWEETS.040417,2017-03-28T08:00:00Z,2017-04-04T12:15:25Z
3113,Will a @realDonaldTrump tweet mention “shut down” by noon April 4?,SHUTDOWN.TRUMPTWEET.040417,2017-03-27T20:00:00Z,2017-04-04T12:14:20Z
3109,What will 'Right Direction' poll at on April 3?,DIRECTION.040317,2017-03-26T20:00:00Z,2017-04-04T08:40:16Z
3108,What will congressional job approval be on April 3?,CONGAPPR.040317,2017-03-26T20:00:00Z,2017-04-04T08:39:15Z
2960,Will Trump throw out a ceremonial first pitch on Major League Baseball's 'opening day'?,TRUMP.1STPITCH.2017,2017-02-08T19:00:00Z,2017-04-04T08:38:13Z
3136,Will Spicer mention Reid in Apr. 3 press briefing?,REID.SPICER.040317,2017-04-02T20:00:00Z,2017-04-03T18:42:55Z
2977,"Who will be National Security Advisor on Mar. 31, 2017?",NSA.033117,2017-02-13T19:00:00Z,2017-04-01T09:31:50Z
2936,How many Yea votes will Neil Gorsuch receive in a full Senate confirmation vote by March 31?,YEA.GORSUCH.033117,2017-01-31T19:00:00Z,2017-04-01T09:30:46Z
2920,What will Trump's RCP average job approval be at end of day March 31?,TRUMPAPPR.033117,2017-01-26T19:00:00Z,2017-04-01T09:29:36Z
2790,Who will be Democratic National Committee chair on Mar. 31?,CHAIR.DNC.033117,2016-11-28T19:00:00Z,2017-04-01T09:28:34Z
2767,"Who will be Secretary of Transportation on Mar. 31, 2017?",TRANSSEC.033117,2016-11-20T19:00:00Z,2017-04-01T09:27:30Z
2766,"Who will be Secretary of Housing and Urban Development on Mar. 31, 2017?",HUDSEC.033117,2016-11-20T19:00:00Z,2017-04-01T09:26:28Z
2710,"Who will be Secretary of Labor on Mar. 31, 2017?",LABSEC.033117,2016-11-02T20:00:00Z,2017-04-01T09:20:25Z
2709,"Who will be Secretary of Commerce on Mar. 31, 2017?",COMMSEC.033117,2016-11-02T20:00:00Z,2017-04-01T09:19:18Z
2699,"Who will be Secretary of Health and Human Services on Mar. 31, 2017?",HHSSEC.033117,2016-10-31T20:00:00Z,2017-04-01T09:18:14Z
2664,"Who will be Secretary of Agriculture on Mar. 31, 2017?",AGSEC.033117,2016-10-24T20:00:00Z,2017-04-01T09:17:09Z
2663,"Who will be Secretary of the Interior on Mar. 31, 2017?",SECDOI.033117,2016-10-24T20:00:00Z,2017-04-01T09:15:43Z
2636,"Who will be Secretary of Homeland Security on Mar. 31, 2017?",SECHS.033117,2016-10-18T20:00:00Z,2017-04-01T09:14:36Z
2635,"Who will be Secretary of Veterans Affairs on Mar. 31, 2017?",SECVA.033117,2016-10-18T20:00:00Z,2017-04-01T09:13:25Z
2974,"Will Sean Spicer be White House press secretary on Mar. 31, 2017?",SPICER.WHPS.033117,2017-02-13T19:00:00Z,2017-04-01T09:06:58Z
2975,"Will Reince Priebus be White House chief of staff on Mar. 31, 2017?",PRIEBUS.WHCOS.MAR2017,2017-02-13T19:00:00Z,2017-04-01T09:05:57Z
3003,Will Prince Harry announce engagement to Meghan Markle by March 31?,HARRY.ENGAGEMENT.033117,2017-02-21T19:00:00Z,2017-04-01T09:04:56Z
3075,Will the House of Representatives pass H.R. 1275 by Mar. 31?,HOUSE.AHCA.033117,2017-03-14T20:00:00Z,2017-04-01T09:03:55Z
3102,"Will Devin Nunes be House Intelligence Committee chairman on Mar. 31, 2017?",NUNES.INTEL.033117,2017-03-22T20:00:00Z,2017-04-01T09:02:54Z
2970,"Will Michael Flynn be National Security Advisor on March 31, 2017?",FLYNN.033117,2017-02-12T19:00:00Z,2017-04-01T09:01:53Z
2749,"Will Sarah Palin be a cabinet member on March 31, 2017?",PALIN.CABINET.033117,2016-11-15T19:00:00Z,2017-04-01T09:00:52Z
2997,"Who will be Secret Service director on Mar. 31, 2017?",USSS.033117,2017-02-20T19:00:00Z,2017-04-01T08:59:51Z
2463,"How many women will be in U.S. cabinet positions on March 31, 2017?",CABINET.WOMEN.033117,2016-09-07T20:00:00Z,2017-04-01T08:58:50Z
3129,Will Spicer mention laundering in Mar. 31 press briefing?,LAUNDER.SPICER.033117,2017-03-30T20:00:00Z,2017-03-31T19:40:22Z
3123,Will Spicer mention Ivanka in Mar. 31 press briefing?,IVANKA.SPICER.033117,2017-03-29T20:00:00Z,2017-03-31T19:39:22Z
3106,Will Trump's Gallup approval be 39% or higher for March 28 - 30?,GALLUP.033117,2017-03-23T20:00:00Z,2017-03-31T13:30:15Z
3107,How many tweets will @vp post from noon Mar. 24 to noon Mar. 31?,VPTWEETS.033117,2017-03-24T08:00:00Z,2017-03-31T12:13:12Z
3127,Will Feb. 2017 'PCE' inflation be lower under Trump than in Feb. 2009 under Obama?,PCE.INFLATION.FEB2017,2017-03-29T20:00:00Z,2017-03-31T10:44:07Z
3114,Will Spicer mention recusal in Mar. 29 press briefing?,RECUSAL.SPICER.032717,2017-03-27T20:00:00Z,2017-03-29T17:42:26Z
3096,Will a @realDonaldTrump tweet mention “fake news” by noon March 29?,FAKENEWS.TRUMPTWEET.032917,2017-03-21T20:00:00Z,2017-03-29T12:21:20Z
3093,How many tweets will @realDonaldTrump post from noon Mar. 22 to noon Mar. 29?,TRUMPTWEETS.032917,2017-03-22T08:00:00Z,2017-03-29T12:20:20Z
2881,Will the UK trigger Article 50 by March 31?,UK.ART50.033117,2017-01-16T19:00:00Z,2017-03-29T08:22:10Z
3088,Will a @realDonaldTrump tweet mention “Comey” by noon March 28?,COMEY.TRUMPTWEET.032817,2017-03-20T20:00:00Z,2017-03-28T12:24:49Z
3087,Will a @realDonaldTrump tweet mention “Gorsuch” by noon March 28?,GORSUCH.TRUMPTWEET.032817,2017-03-20T20:00:00Z,2017-03-28T12:23:48Z
3086,How many tweets will @potus post from noon Mar. 21 to noon Mar. 28?,POTUSTWEETS.032817,2017-03-21T08:00:00Z,2017-03-28T12:22:47Z
3084,What will congressional job approval be on March 27?,CONGAPPR.032717,2017-03-19T20:00:00Z,2017-03-28T08:47:37Z
3083,What will 'Right Direction' poll at on March 27?,DIRECTION.032717,2017-03-19T20:00:00Z,2017-03-28T08:46:36Z
3111,Will Spicer mention Kushner in Mar. 27 press briefing?,KUSHNER.SPICER.032717,2017-03-26T20:00:00Z,2017-03-27T18:59:21Z
2980,Who will be elected Hong Kong chief executive in 2017?,HKCE.2017,2017-02-14T19:00:00Z,2017-03-27T09:55:12Z
3104,How many Yea votes will be cast in a House vote on passage of the American Health Care Act by Mar. 24?,AHCA.YEAS.032417,2017-03-22T20:00:00Z,2017-03-25T09:35:24Z
3103,Will the House of Representatives pass the American Health Care Act by Mar. 24?,AHCA.PASSHOUSE.032417,2017-03-22T20:00:00Z,2017-03-25T09:34:18Z
3079,What will Trump's RCP average job approval be at end of day March 24?,TRUMPAPPR.032417,2017-03-16T20:00:00Z,2017-03-25T09:33:15Z
3099,Will Spicer mention Nunes in Mar. 24 press briefing?,NUNES.SPICER.032417,2017-03-22T20:00:00Z,2017-03-24T16:55:56Z
3081,Will Trump's Gallup approval be 42% or higher for March 21 - 23?,GALLUP.032417,2017-03-16T20:00:00Z,2017-03-24T13:17:51Z
3080,How many tweets will @vp post from noon Mar. 17 to noon Mar. 24?,VPTWEETS.032417,2017-03-17T08:00:00Z,2017-03-24T12:10:49Z
3092,How many Yea votes will be cast in a House vote on passage of the American Health Care Act by Mar. 23?,AHCA.YEAS.032317,2017-03-21T20:00:00Z,2017-03-24T06:24:41Z
3090,Will the House of Representatives pass the American Health Care Act by Mar. 23?,AHCA.PASSHOUSE.032317,2017-03-20T20:00:00Z,2017-03-24T06:23:36Z
3089,Will Spicer mention Manafort in Mar. 22 press briefing?,MANAFORT.SPICER.032217,2017-03-20T20:00:00Z,2017-03-22T19:56:00Z
3076,How many tweets will @realDonaldTrump post from noon Mar. 15 to noon Mar. 22?,TRUMPTWEETS.032217,2017-03-15T08:00:00Z,2017-03-22T12:28:52Z
3067,How many seats will the Party for Freedom (PVV) win in the 2017 Dutch parliamentary election?,PVV.NETHERLANDS.2017,2017-03-12T20:00:00Z,2017-03-21T13:17:24Z
